Quarter,Minute,Second,Down,ToGo,YardLine,PointDiff,PlayType
4,1,16,2,10,33,-3,1
1,1,42,1,10,25,7,1
1,7,56,3,10,64,-3,1
3,9,57,1,10,58,-4,0
3,14,14,2,8,23,17,0
3,4,34,1,10,41,-3,1
4,4,45,1,10,77,-25,0
1,12,49,1,10,44,0,0
1,15,0,1,10,20,0,1
1,9,32,1,2,98,0,0
1,7,59,1,4,96,0,0
3,0,18,2,9,84,17,0
2,9,38,1,10,53,-10,0
1,1,26,2,9,8,-7,1
2,3,5,3,2,45,-17,1
4,3,54,1,10,30,-24,1
3,5,4,1,10,38,-3,1
2,15,0,2,5,87,-7,1
2,0,47,1,10,22,-20,1
2,0,42,2,10,78,24,1
2,7,42,2,9,41,-8,1
4,10,47,2,5,95,4,1
2,14,51,1,10,10,-7,1
1,14,20,2,9,20,0,0
1,6,6,3,3,93,0,1
1,4,14,3,5,23,-11,0
2,5,29,1,10,11,-1,0
3,1,20,3,8,92,-15,1
4,10,48,2,16,15,-23,1
2,14,16,1,10,56,-7,0
2,7,22,2,9,11,-5,1
2,0,32,2,15,56,-3,1
4,8,25,1,10,26,-3,1
2,2,39,1,10,86,4,1
1,7,19,2,3,28,0,0
2,14,45,1,10,10,7,0
1,12,28,1,10,62,0,1
1,2,50,2,1,29,-9,0
1,2,8,1,10,70,-10,0
4,13,30,2,13,35,-4,1
4,4,30,2,6,48,-4,1
2,5,0,2,6,21,-10,1
3,2,42,1,10,40,-42,1
2,0,18,2,1,37,-6,1
4,13,51,2,10,43,-2,1
4,5,20,4,20,54,-15,1
1,4,48,3,9,60,-7,1
4,12,4,2,12,14,13,1
3,1,25,1,10,34,-20,1
4,6,14,2,9,32,3,0
4,12,58,1,10,20,10,1
3,9,14,2,5,25,-17,0
4,1,32,2,5,95,-30,0
3,13,15,1,10,87,-10,1
4,11,0,1,10,73,-26,0
2,9,37,1,10,79,7,0
1,1,42,2,4,93,13,0
3,2,49,2,1,99,0,1
3,6,16,1,10,65,-14,1
2,1,2,2,18,64,-5,1
3,13,0,3,6,40,1,1
2,11,51,2,10,53,3,1
3,9,26,3,4,68,4,1
1,9,21,1,10,68,7,0
3,4,33,1,10,60,5,1
1,2,32,1,10,18,4,0
3,5,0,1,10,72,36,0
2,7,0,1,10,20,-13,0
3,12,27,2,6,35,14,0
5,14,2,1,10,32,0,1
3,4,21,2,10,53,7,0
4,8,6,2,7,41,-7,1
2,12,15,3,5,95,9,1
4,7,40,2,10,42,-14,1
2,10,14,1,10,27,-20,0
2,8,39,1,10,90,6,1
3,10,5,2,19,33,-14,1
4,6,36,3,1,40,-23,0
1,1,33,2,10,1,0,1
3,14,53,1,10,28,-10,1
3,4,14,1,15,31,5,0
2,7,7,1,10,78,-11,0
3,0,14,1,10,62,-12,1
3,9,41,1,10,17,-2,1
3,5,25,1,10,38,-6,0
2,4,1,1,10,45,-7,1
2,2,6,3,5,24,7,1
3,11,21,2,6,85,-2,1
4,4,22,1,10,20,3,0
2,14,31,3,12,18,-14,1
2,9,7,2,8,33,-4,1
2,10,32,2,9,48,-6,1
2,1,7,2,7,72,3,1
1,9,21,2,9,36,0,0
2,0,32,3,1,77,11,1
4,13,31,2,10,35,10,1
3,9,56,3,2,23,9,1
2,9,21,3,1,73,0,0
2,0,7,2,10,76,0,0
3,4,47,3,15,20,-12,1
4,3,19,3,10,73,-22,1
1,7,52,1,10,17,0,0
1,5,12,2,10,90,-7,1
2,0,36,2,9,21,-23,1
1,5,22,2,5,11,3,0
4,9,14,3,3,64,-11,1
2,2,17,1,20,15,4,0
2,8,58,1,10,82,-7,0
4,5,9,1,10,32,8,0
1,13,27,3,4,45,0,1
1,14,29,2,5,25,0,1
4,5,55,3,7,19,21,1
4,7,32,1,10,29,-29,0
4,9,29,1,10,33,-3,1
2,0,10,2,10,57,-14,1
4,4,30,1,10,37,-14,1
4,10,28,2,5,30,-27,1
2,6,12,3,7,47,7,1
2,9,51,2,10,21,-17,0
3,2,42,1,10,23,1,0
4,1,36,1,10,62,0,0
1,5,22,2,6,66,-7,1
2,14,19,1,6,94,-7,0
1,1,50,3,3,27,-3,0
1,11,27,1,10,67,0,1
3,13,15,1,10,29,-4,0
2,0,33,1,10,67,7,1
4,12,13,2,20,70,17,0
4,6,1,3,14,20,-5,1
4,8,20,2,4,26,-19,1
2,13,44,1,20,72,-3,1
4,6,47,1,10,29,10,0
1,9,40,1,10,29,0,1
4,0,28,1,15,20,-6,1
2,3,11,1,10,45,-10,0
1,14,54,1,10,18,0,0
2,0,49,1,10,79,-7,1
1,1,1,3,10,64,3,1
4,12,32,1,10,23,0,1
1,1,18,1,10,37,3,1
1,0,8,2,8,91,-14,1
1,4,58,2,11,49,-7,1
2,12,55,1,10,20,0,1
4,3,14,1,10,25,0,1
3,6,46,3,1,39,23,1
4,10,32,2,10,33,-9,1
4,14,5,2,10,24,-21,1
1,0,25,2,11,75,7,0
5,9,20,2,5,15,0,0
4,4,21,2,10,43,25,0
4,9,13,1,10,22,-3,1
1,8,59,2,8,39,0,1
4,2,4,2,10,20,-8,0
3,14,55,1,10,25,3,0
1,0,22,1,10,28,14,1
1,12,50,1,10,41,0,0
1,15,0,1,10,20,0,1
4,11,40,1,10,16,-7,0
4,8,41,2,12,7,-6,1
2,1,16,3,4,36,-20,1
3,10,29,3,12,32,3,1
3,5,20,1,10,47,0,1
2,8,11,2,11,83,7,1
1,12,32,2,1,99,0,1
3,12,3,3,10,31,-3,1
3,1,22,1,6,94,16,0
1,8,52,1,10,20,-7,1
3,6,29,2,4,39,0,0
1,5,19,2,8,84,-7,1
1,11,33,1,10,67,0,1
2,5,52,3,6,80,-24,1
4,12,56,1,10,89,7,0
3,4,54,2,6,36,2,0
1,2,4,2,7,34,7,1
4,0,49,2,10,3,-6,0
1,13,57,3,20,63,0,1
4,12,8,1,10,11,7,0
2,0,25,3,3,63,-7,1
1,13,6,1,5,57,0,1
3,13,43,1,10,37,-7,1
1,12,26,1,10,34,0,0
2,2,5,2,24,21,7,1
4,11,47,2,10,75,-18,1
1,7,54,2,10,59,-7,0
2,14,23,2,4,8,7,0
2,7,49,2,10,20,-10,1
3,4,43,3,28,45,-8,1
1,1,49,1,10,25,-11,0
4,9,27,3,2,49,-12,0
3,11,38,1,10,55,17,0
3,3,28,1,10,84,0,1
2,7,20,3,14,25,-3,0
1,7,26,2,8,22,0,1
2,10,12,1,10,51,4,1
1,13,31,3,1,38,0,0
4,7,14,1,10,14,4,0
2,4,45,2,8,16,-10,1
1,10,40,3,1,26,0,0
4,3,31,3,5,29,-16,1
1,9,51,1,10,20,-7,1
4,9,24,1,10,66,9,0
4,3,17,1,10,38,5,0
3,1,51,3,5,33,10,1
1,15,0,1,10,25,0,0
4,11,57,1,10,28,6,0
4,13,12,2,2,49,13,1
2,10,36,2,25,31,-14,1
2,3,12,4,2,98,-7,1
1,14,10,3,4,29,0,1
4,1,28,1,10,54,-2,0
2,6,35,1,10,38,-10,0
3,0,47,2,10,20,13,1
2,12,32,3,2,25,-7,0
2,1,23,3,7,93,7,1
1,8,51,1,10,31,0,0
2,14,25,2,7,23,0,0
2,2,5,1,10,57,0,1
4,9,44,3,2,34,-14,1
1,14,9,1,10,47,0,1
1,6,18,2,7,66,7,0
2,5,6,2,8,24,17,0
2,9,11,1,10,54,-7,0
1,7,7,3,12,27,6,1
4,12,32,1,10,50,-5,0
2,11,32,1,7,93,-4,1
2,14,53,1,10,28,11,0
1,13,1,1,10,20,-6,1
3,4,42,2,1,79,-21,0
3,7,15,2,5,25,10,1
1,13,26,2,9,76,0,1
2,12,43,3,14,27,22,1
3,3,21,4,8,22,-7,0
4,2,14,1,10,33,-1,1
4,11,3,3,1,29,-19,0
2,0,27,2,5,63,8,1
4,2,50,1,6,94,-20,1
4,4,27,2,2,88,20,0
2,8,3,2,10,68,-10,0
4,7,3,3,10,46,27,1
1,4,4,3,20,15,3,1
2,1,34,1,10,33,0,0
1,4,55,1,10,39,-3,0
3,12,12,1,10,13,-15,1
2,1,52,3,9,13,12,1
4,3,5,3,8,73,9,1
4,5,40,1,10,37,-6,1
2,2,57,1,10,58,3,0
4,4,17,2,2,77,5,0
3,6,52,2,10,20,14,1
2,13,45,1,10,25,-3,0
3,1,5,2,4,45,31,1
1,4,58,3,11,24,0,1
1,1,42,2,20,31,0,1
1,14,13,3,6,86,0,1
1,6,36,1,10,20,-7,0
2,13,37,1,10,22,-14,0
4,4,25,1,10,20,-10,1
2,12,48,1,10,43,0,0
3,10,49,2,8,46,4,1
4,15,0,1,10,62,11,1
2,15,0,1,1,99,-7,0
1,4,31,1,10,20,-6,1
3,6,28,1,10,55,3,0
2,0,18,1,4,96,12,1
2,10,37,4,2,88,0,1
2,8,57,1,10,40,-10,0
3,10,48,2,7,33,-10,1
2,4,6,1,10,50,-4,1
2,8,53,2,3,77,-14,0
1,5,50,3,7,75,7,1
3,1,22,2,6,36,14,0
3,10,53,1,4,96,3,0
3,1,22,2,9,22,3,1
4,10,42,2,10,36,-39,0
2,11,27,2,7,19,0,0
3,4,23,3,10,35,-13,1
2,8,48,1,10,6,6,0
1,10,27,2,10,79,-7,0
4,14,13,1,3,97,11,0
1,1,12,2,10,34,3,1
4,6,51,1,10,81,-4,1
3,7,26,1,10,45,-3,1
1,0,45,2,9,77,-4,1
4,5,3,1,10,49,-11,1
2,2,47,2,8,82,13,1
2,14,18,1,10,58,-20,0
4,2,20,2,10,69,-17,1
1,8,46,1,10,28,7,0
1,15,0,1,10,20,0,0
3,0,17,2,10,30,1,0
4,14,26,1,10,51,-41,1
4,2,31,2,10,1,-10,1
1,3,23,3,6,52,-7,1
2,2,0,1,10,79,7,1
3,9,35,1,7,93,1,1
4,2,8,1,10,33,-8,0
2,3,23,2,3,54,0,0
4,3,17,2,10,45,-3,1
4,6,14,1,10,81,-31,0
3,9,42,1,10,20,-10,0
2,12,16,1,10,69,-10,1
4,2,22,1,10,52,-2,0
1,14,34,2,4,30,0,0
4,15,0,3,3,69,7,1
2,3,35,2,10,61,-3,1
3,1,10,1,10,67,-14,1
4,3,3,1,10,74,-13,1
4,6,2,1,10,50,32,0
3,14,29,1,10,31,-4,0
4,13,30,1,10,90,-11,1
2,9,24,2,7,58,7,1
1,10,15,2,10,39,0,0
2,5,54,1,10,20,-13,0
4,14,25,1,10,72,-9,0
1,13,52,1,10,33,0,0
2,3,57,1,10,59,17,0
4,3,42,2,5,75,-1,0
2,8,37,1,10,11,-10,1
1,3,37,1,10,89,-3,1
1,7,46,1,10,57,3,1
4,2,17,3,8,68,-1,1
4,10,46,2,8,78,-5,1
4,3,36,3,6,94,4,1
1,2,50,1,3,97,12,0
2,1,41,1,10,62,7,0
4,1,43,4,9,26,2,1
2,5,55,3,7,71,11,1
4,6,28,2,9,21,-14,1
4,13,9,1,10,56,23,1
3,1,4,3,10,47,17,1
4,12,52,2,5,51,-6,0
2,0,37,2,10,40,0,1
2,0,59,1,10,26,-14,1
1,2,27,1,10,15,0,1
3,6,40,1,10,26,-5,0
3,13,21,3,7,23,8,1
1,3,53,1,10,25,-3,0
3,2,34,1,10,26,-34,0
4,7,58,2,6,20,4,1
4,1,31,3,7,93,-18,1
1,2,24,3,4,16,7,1
2,4,2,2,10,20,-28,1
1,11,31,2,13,4,0,0
4,10,20,3,10,32,3,1
3,9,47,1,10,20,-7,1
4,5,1,3,2,50,9,0
1,15,0,1,10,20,0,0
3,13,34,3,1,34,-12,1
2,11,12,2,16,30,7,0
4,10,4,1,10,10,-4,1
3,0,59,1,10,84,0,0
2,11,11,1,10,20,-7,0
4,0,30,3,2,70,0,1
1,7,51,3,10,73,7,1
1,3,16,2,4,82,7,1
1,0,15,3,12,2,3,1
3,9,13,1,10,66,-7,1
4,6,42,1,10,29,16,0
3,10,41,1,10,20,-12,1
3,2,45,3,7,12,-18,1
2,2,0,3,6,38,10,1
3,7,35,1,10,51,26,0
4,11,21,3,7,23,0,1
3,9,19,1,10,36,-1,1
3,14,55,1,10,17,-16,0
1,14,23,2,9,21,0,1
3,14,26,3,5,25,-3,1
4,3,51,1,10,35,-3,1
3,2,44,2,3,40,3,0
3,7,59,2,1,75,0,0
4,5,45,2,11,21,-11,0
4,10,52,1,10,60,-14,0
2,12,12,1,10,28,11,1
3,7,33,3,3,83,3,1
1,2,24,1,10,39,7,0
1,1,57,2,10,35,7,1
4,3,29,1,10,78,5,0
3,12,45,1,10,45,1,1
4,6,16,2,10,28,-15,1
1,5,8,2,9,19,0,1
3,0,33,1,10,50,-13,1
3,4,0,1,9,91,7,0
4,10,42,1,10,50,15,0
3,12,13,1,10,80,15,0
3,10,4,1,10,35,0,0
1,2,53,2,6,54,7,0
1,0,39,3,16,27,-7,1
4,2,25,1,6,94,9,0
3,2,43,3,22,36,21,1
4,9,9,1,10,40,18,0
2,8,19,2,15,11,-9,1
2,4,15,3,8,68,3,1
4,9,58,1,8,92,-24,1
2,0,58,1,8,92,4,1
2,8,30,3,10,32,14,1
2,1,53,3,4,16,-7,1
2,0,58,1,10,44,-6,1
4,3,40,1,10,52,0,0
4,1,24,2,2,28,-23,1
4,11,1,3,7,42,-4,1
4,3,31,1,10,34,-18,0
4,2,13,2,3,81,16,0
2,5,18,2,17,25,6,1
4,7,42,3,3,27,-20,1
4,2,28,2,6,94,-1,1
2,14,37,2,10,21,0,0
4,13,31,1,10,68,-14,0
1,3,5,1,10,34,0,0
1,11,1,2,2,33,0,0
2,10,34,3,3,46,6,1
2,0,52,3,5,67,-1,1
2,14,1,2,10,20,10,0
3,11,16,1,10,25,-3,1
4,6,3,1,10,81,-3,1
4,2,0,2,8,75,13,0
1,7,31,2,5,25,0,0
3,14,57,2,10,20,-10,1
4,2,46,2,8,33,22,0
2,9,44,2,6,85,4,0
2,10,56,3,8,64,-6,1
3,4,1,1,10,16,31,0
2,3,56,1,10,15,4,0
1,3,12,1,10,81,7,0
2,7,23,1,10,84,16,0
4,9,17,1,10,41,0,1
4,0,12,4,21,24,-7,1
1,8,49,2,6,24,-7,0
2,1,40,3,10,40,5,1
3,13,6,1,10,43,-3,0
2,6,46,1,10,20,-9,1
1,7,18,1,10,47,-10,1
2,4,46,2,6,89,-3,1
2,14,25,2,3,63,7,0
2,6,29,1,10,9,10,0
4,4,45,2,3,48,-10,1
2,13,35,1,3,97,-3,0
3,3,32,1,10,49,10,1
3,0,58,1,10,70,-3,1
2,14,20,2,11,66,-14,0
3,10,50,1,10,89,1,0
2,9,22,1,10,40,0,0
2,12,52,1,10,76,8,0
3,6,16,2,8,73,-4,1
4,4,45,1,10,20,-11,1
4,2,22,1,10,8,-17,1
3,14,55,1,10,15,14,0
4,0,37,1,30,37,-3,1
2,7,23,2,3,64,-14,1
1,10,45,2,7,23,-3,1
1,6,2,3,8,46,-3,1
1,8,49,1,20,46,-7,0
3,13,32,2,7,36,4,0
2,0,42,3,4,67,5,1
1,12,38,2,2,25,0,0
1,1,29,1,10,41,-7,0
4,7,58,2,7,14,-24,0
3,1,15,3,5,53,-6,1
3,1,57,1,10,87,0,0
4,10,19,3,3,49,13,0
1,11,53,1,10,53,0,1
1,7,48,1,10,19,3,0
1,7,54,3,5,38,-3,1
3,3,42,2,7,23,15,1
4,14,17,1,10,59,1,1
4,0,11,4,15,31,-3,1
3,8,36,1,10,72,11,0
3,8,21,1,10,63,17,1
1,13,7,2,6,40,0,1
4,2,54,2,6,47,-1,1
2,8,11,2,2,27,-14,1
2,7,32,1,10,88,10,1
5,10,41,1,10,49,-3,1
4,6,46,1,10,45,14,0
3,0,10,1,6,94,-14,0
2,9,31,1,10,3,10,0
2,0,57,2,10,84,0,1
4,8,42,2,16,45,15,1
2,0,11,1,10,33,-13,1
2,10,40,3,8,21,10,1
3,10,43,2,1,96,-16,0
3,11,17,2,8,16,-11,0
2,8,18,1,10,56,7,0
4,1,31,2,11,48,3,0
2,11,5,1,10,22,7,0
2,11,47,3,4,93,1,1
3,14,28,2,6,24,-3,0
4,9,55,2,1,19,-11,0
1,11,48,1,5,46,0,1
3,13,13,1,10,49,4,1
3,6,54,2,3,97,-20,1
3,11,56,2,4,65,24,0
1,8,57,2,5,18,7,1
1,5,11,1,10,82,0,0
4,7,40,3,9,25,28,0
3,3,1,1,10,34,7,0
4,3,14,3,10,22,-8,1
1,4,32,2,8,43,0,1
2,9,48,2,10,77,0,1
2,8,2,3,14,63,-9,1
1,6,14,2,5,95,-3,1
4,14,7,2,7,20,-7,1
1,2,17,4,2,63,7,0
1,8,34,1,10,61,0,0
2,7,13,1,15,20,1,1
4,8,52,2,6,24,17,0
4,12,16,1,10,47,-15,1
4,15,0,2,11,69,-11,1
2,6,16,1,10,67,6,0
4,2,53,1,10,80,-17,1
1,0,55,2,17,70,3,1
3,11,14,2,2,65,19,0
2,6,28,3,4,64,3,1
4,2,47,3,1,44,-19,0
1,14,33,1,10,48,0,0
2,10,56,2,3,51,14,0
3,1,16,1,10,19,7,0
1,11,43,1,10,41,0,0
3,10,45,2,10,20,-20,0
2,0,18,1,1,99,-10,0
1,9,18,2,10,43,-7,0
1,3,57,1,10,34,7,0
1,2,31,1,10,17,-6,0
2,6,26,3,4,9,-3,1
4,6,12,3,11,41,19,1
4,6,23,2,5,30,-4,1
5,13,11,3,2,52,0,1
2,11,52,3,8,92,0,1
4,8,53,2,5,13,14,0
2,6,41,1,10,85,-11,1
3,10,33,2,10,75,-20,1
4,3,1,1,10,63,-17,1
1,6,46,1,10,81,-7,0
1,13,12,2,29,18,0,0
1,9,22,1,10,38,0,1
2,4,58,1,10,8,0,0
1,5,40,2,1,99,0,0
2,12,27,2,6,49,14,0
4,15,0,2,4,96,-14,0
3,4,47,1,10,73,14,0
1,8,53,2,7,93,0,1
2,12,10,3,1,80,7,0
1,4,0,3,7,28,-10,1
4,10,8,3,3,97,4,1
2,7,40,2,15,12,-7,1
2,10,28,1,10,39,-1,1
4,12,42,2,9,26,4,1
4,1,35,1,10,41,0,1
3,14,30,3,5,25,5,1
2,3,55,2,1,42,-7,0
4,2,27,2,9,91,-8,1
1,7,4,1,10,30,0,0
1,14,41,2,2,28,0,1
4,2,27,2,11,45,2,1
1,13,9,1,10,42,0,1
4,14,28,1,10,54,13,1
3,11,46,1,10,20,3,1
2,11,28,1,10,9,-7,0
4,12,37,1,10,38,15,1
1,6,2,2,12,29,-6,0
4,12,29,1,10,50,-4,1
4,14,21,3,6,15,15,1
1,5,29,1,10,55,0,0
4,9,0,1,16,84,22,1
4,11,4,3,4,82,-7,1
4,1,47,1,10,81,-10,1
4,5,44,1,10,58,-4,1
2,0,10,1,10,20,-23,0
2,3,19,1,10,50,4,1
4,1,35,4,1,99,-34,1
3,5,43,4,5,61,-26,1
4,10,41,3,4,55,22,0
2,1,8,1,10,89,-4,1
2,2,17,1,10,12,-8,0
4,3,19,1,10,25,-12,1
3,2,5,1,10,25,10,0
1,1,57,1,10,73,-3,0
1,12,28,3,1,94,0,0
2,2,18,1,15,70,-20,1
3,4,54,1,10,40,30,0
5,9,18,2,9,57,0,1
4,9,1,2,3,95,13,1
2,1,17,2,7,78,-13,0
4,13,36,1,10,25,-9,1
4,3,44,3,5,65,11,0
1,0,42,1,10,27,0,1
4,3,9,3,14,31,-6,1
4,7,7,3,2,84,6,0
3,10,34,1,10,15,4,0
4,11,5,1,10,23,-35,1
4,0,35,3,5,64,-10,1
3,5,17,1,10,76,-4,1
4,4,31,1,10,88,-10,1
1,4,8,2,3,57,0,0
4,6,44,1,10,33,0,1
1,6,1,1,10,48,6,1
4,4,45,1,10,10,-21,1
2,0,30,2,20,68,-3,0
4,11,33,1,10,85,-24,0
2,13,39,1,10,20,4,1
4,7,59,2,10,20,8,0
3,11,58,2,12,46,3,1
4,10,25,3,9,60,9,1
2,6,13,1,10,33,11,1
2,3,19,2,10,16,-7,1
2,1,50,1,15,85,0,1
4,8,11,3,7,93,-10,1
2,0,53,3,5,78,-7,1
1,1,36,1,10,23,-3,0
1,6,41,2,10,2,7,0
4,4,0,2,5,88,16,0
4,4,38,3,2,61,-13,0
2,14,21,3,5,30,0,1
4,4,17,2,10,66,0,0
2,1,19,2,3,34,17,1
2,10,12,1,10,65,8,0
2,0,20,2,17,50,-11,1
1,15,0,1,10,20,0,0
3,1,25,1,10,41,-15,0
3,10,1,1,10,40,-13,1
4,12,56,2,1,34,-8,0
1,0,41,1,10,11,7,0
3,2,49,1,10,43,-23,0
1,15,0,1,10,20,0,0
2,3,46,2,10,20,-3,1
1,12,32,2,6,39,0,0
4,11,41,1,10,84,3,1
4,2,47,2,4,35,-27,1
1,8,39,2,10,64,0,0
4,13,17,1,10,22,14,1
1,1,33,1,10,81,9,1
2,11,54,2,19,22,0,1
3,4,32,3,10,85,14,1
3,1,49,3,6,46,0,1
4,9,7,1,10,72,-16,0
1,5,15,1,10,15,3,1
1,7,59,2,4,26,-7,0
2,11,16,2,1,99,0,0
4,8,37,1,10,82,-6,0
2,15,0,2,10,38,-7,1
3,2,58,2,12,57,-16,1
3,0,27,2,10,48,-17,1
3,5,51,4,1,34,-17,0
1,12,51,2,10,41,0,1
3,8,6,1,10,25,1,0
4,1,15,3,8,65,25,0
3,12,25,3,4,54,17,1
3,6,1,3,1,44,-23,0
2,11,44,1,10,20,-9,1
4,13,24,2,10,20,-11,1
2,12,44,2,4,26,-4,0
4,3,9,2,12,9,1,1
3,6,26,2,8,19,-7,0
3,5,19,1,10,35,-15,1
4,9,11,3,2,33,-2,1
2,2,6,1,10,48,6,1
3,12,40,3,3,39,0,1
4,2,0,1,10,68,13,0
4,0,17,3,2,64,0,1
4,1,36,2,10,64,-13,1
2,0,36,2,10,15,-5,0
4,6,33,1,10,20,6,1
1,1,59,1,10,80,-4,0
3,12,38,2,11,31,11,1
2,3,58,3,2,77,0,0
4,9,31,1,9,91,2,1
1,5,51,2,2,91,-3,0
3,4,54,2,1,67,-5,0
2,7,29,1,10,54,10,0
2,4,3,1,10,33,-4,1
3,14,20,2,2,98,-14,1
4,9,38,3,5,39,12,1
3,5,50,3,11,19,-31,1
2,14,23,1,10,76,3,1
4,7,16,3,10,29,20,0
1,2,54,1,10,38,-13,0
2,3,51,3,9,58,11,1
3,8,23,3,12,39,-10,1
2,1,52,1,10,3,-12,1
1,12,5,1,10,18,-7,1
3,2,41,2,3,12,1,0
3,12,26,1,10,51,-10,1
4,2,0,1,10,31,4,1
3,13,9,2,2,58,-7,0
4,15,0,2,6,88,-1,1
4,12,36,2,1,32,14,0
3,3,34,3,7,78,18,1
3,12,48,2,7,40,-9,1
3,7,38,1,10,20,7,1
3,8,7,3,3,43,3,1
4,6,58,2,10,90,-27,1
1,4,29,2,5,25,0,0
4,6,48,1,10,36,-1,0
1,0,42,1,5,79,-3,1
3,0,25,1,10,20,-8,1
1,12,25,3,2,39,0,0
3,7,48,2,14,50,-3,1
4,14,6,3,7,31,6,1
3,1,37,2,1,33,-28,0
2,9,5,1,20,38,-7,1
3,10,14,2,2,95,0,0
3,6,28,2,10,13,-3,1
3,14,15,2,5,30,-11,0
1,5,57,3,5,65,7,1
2,13,46,2,10,53,10,0
2,10,3,3,20,22,7,1
1,1,9,2,10,36,-7,0
2,11,16,2,9,49,3,1
4,3,3,2,9,64,3,0
3,1,52,2,6,67,0,0
4,2,14,3,4,96,9,0
1,12,11,3,2,59,0,0
3,10,0,1,10,25,-9,1
4,13,57,1,10,7,3,0
3,0,31,2,6,6,-5,1
2,8,35,2,7,74,2,0
4,8,39,1,10,89,-5,1
1,3,47,1,21,67,-7,0
1,13,57,2,10,36,0,0
2,2,45,1,10,53,4,0
2,4,48,2,13,59,-13,1
4,5,51,1,5,95,0,0
1,5,55,2,5,62,0,0
4,2,59,1,10,14,-20,1
3,5,30,1,10,19,3,1
1,1,33,2,10,53,-20,0
1,0,57,2,7,48,-4,1
3,0,13,3,5,86,-13,1
4,3,24,2,1,24,-2,1
4,10,30,2,7,82,40,1
2,5,43,2,12,9,6,1
2,3,42,2,10,32,-20,1
1,7,40,3,1,35,3,0
1,2,48,3,8,79,-7,1
1,0,38,3,1,29,-3,0
4,3,50,3,2,47,-10,0
3,2,41,1,10,20,-31,1
1,0,59,2,9,21,7,1
3,14,55,1,10,17,-7,0
1,8,16,2,13,30,0,1
3,3,28,3,1,83,21,0
3,11,22,1,10,20,7,0
2,4,27,3,5,34,-6,1
2,14,12,1,10,35,-7,1
4,9,38,1,10,48,23,0
2,0,34,1,10,53,0,1
4,12,38,2,13,4,-10,1
1,1,4,1,10,35,5,1
1,4,15,1,10,24,-7,1
1,12,27,3,10,33,0,1
1,5,12,1,1,99,0,0
2,3,39,2,19,15,3,1
1,12,38,3,6,34,0,1
1,0,34,3,8,22,-9,1
3,11,8,1,10,46,-14,0
1,1,5,1,10,42,-6,0
2,0,40,1,10,47,-11,1
4,2,38,2,11,72,25,0
3,4,51,1,10,33,-10,0
3,3,51,2,5,90,-13,0
2,5,28,1,20,13,-4,1
2,1,28,1,10,52,-11,1
2,2,0,2,3,92,-7,1
2,10,36,3,7,80,0,1
1,6,53,3,10,70,-6,1
4,1,20,1,10,45,-3,1
4,8,9,1,10,25,-16,1
1,3,28,1,10,27,3,1
1,11,13,1,5,20,0,0
1,14,2,2,4,27,0,1
1,8,7,2,8,46,0,1
2,10,33,3,13,33,7,1
3,7,50,1,10,15,24,1
2,1,27,1,10,82,-4,1
2,0,37,1,7,93,-6,1
4,6,59,1,10,80,6,0
4,11,12,1,5,95,-10,1
2,12,55,2,6,44,0,1
4,1,56,3,1,99,-7,0
4,2,36,3,9,65,-7,1
2,9,44,2,15,52,-13,0
3,9,34,1,10,41,-8,0
3,14,29,2,9,21,2,1
4,0,13,4,15,40,-11,1
1,0,56,1,10,39,7,0
5,0,47,1,10,45,0,1
3,0,28,2,3,84,12,0
2,1,19,2,10,78,-4,1
1,10,35,1,10,65,0,0
1,1,16,3,29,65,4,1
2,9,15,2,10,35,3,0
1,11,27,3,5,20,0,0
3,14,55,1,10,19,-14,1
3,3,34,1,10,31,0,0
3,2,51,2,2,28,4,0
3,7,30,1,10,66,-4,0
3,6,38,1,10,76,-15,1
4,1,28,1,10,40,-7,1
2,12,4,3,1,58,-14,1
2,9,8,3,6,29,-14,1
4,5,30,1,10,20,-7,1
3,8,55,1,10,43,-7,0
2,0,54,1,10,37,4,1
4,3,58,3,3,12,1,1
4,7,6,3,11,43,-10,0
4,8,42,1,10,55,-7,1
4,14,26,1,10,30,-7,0
5,11,2,1,10,31,1,0
1,5,38,2,8,40,0,1
2,0,24,2,3,97,14,1
4,3,46,1,10,15,-2,0
4,7,29,1,10,71,-13,0
1,4,22,1,10,8,10,0
3,8,47,1,10,20,-16,1
2,0,35,3,3,38,7,0
3,7,59,1,10,36,0,1
3,2,3,3,14,33,7,1
4,2,50,2,3,27,-16,1
3,1,47,1,10,20,-54,0
1,11,43,1,10,65,0,1
4,4,39,2,4,96,6,1
2,9,6,1,10,55,-1,1
1,3,26,1,10,37,-4,0
2,8,52,1,10,52,-14,1
1,14,56,2,10,25,0,0
3,6,32,2,10,17,14,1
2,0,6,1,1,99,7,1
3,11,14,1,10,52,10,0
3,12,57,1,10,37,6,0
4,7,51,1,10,35,-6,0
1,3,17,1,10,20,7,0
3,8,11,1,10,61,-10,0
1,14,19,1,10,37,0,1
2,3,2,1,10,37,4,0
1,14,54,1,10,9,0,0
2,14,48,1,10,14,-7,1
4,3,23,1,15,48,-5,1
2,9,20,1,10,80,1,0
1,10,15,3,5,23,0,1
4,9,37,1,10,90,-21,1
3,9,24,2,4,31,-17,1
2,5,8,3,11,89,-4,1
2,2,0,1,10,40,-14,1
3,12,50,1,10,26,0,0
1,12,4,3,5,42,0,1
1,10,15,1,10,27,0,0
1,12,13,2,8,34,0,0
2,0,53,1,10,88,-3,0
